GeneSet,N_Genes,CPI,SE,t,p.value,q.value
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP,44,0.396416602829636,0.0375648495143576,10.5528601326653,6.9880914068459e-18,1.0910790233669e-17
KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP,588,0.412644542549999,0.0391104358715473,10.5507528452322,7.05978752629626e-18,1.10161397464754e-17
LOPEZ_TRANSLATION_VIA_FN1_SIGNALING,25,0.397674114475843,0.0376924137557774,10.5505080426134,7.06816407763479e-18,1.10226180983557e-17
MMS_MOUSE_LYMPH_HIGH_4HRS_UP,27,0.393220507781702,0.0372728053028768,10.5497964155478,7.09257082827656e-18,1.10540724557787e-17
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN,91,0.40120499144236,0.0380312939437753,10.5493384483708,7.10832242354579e-18,1.10720078824065e-17
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,55,0.409829949286054,0.0388520540216479,10.5484757397306,7.13809021633315e-18,1.11117406768575e-17
MORI_IMMATURE_B_LYMPHOCYTE_DN,77,0.38684333058124,0.0366736783445112,10.548255534862,7.14570838463991e-18,1.11169667117028e-17
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,134,0.402586896357422,0.0381667825907435,10.5480962509808,7.15122401904382e-18,1.11189174408137e-17
NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON,30,0.393499744104956,0.0373079485640935,10.5473433745342,7.17735219325773e-18,1.11524149202064e-17
REACTOME_POTASSIUM_CHANNELS,65,0.379264164433146,0.0359586533618897,10.5472293585695,7.18131738825094e-18,1.11524149202064e-17
MOOTHA_PGC,337,0.421327419271331,0.0399483155797372,10.5468131298392,7.19581144384903e-18,1.11682760600845e-17
CARD_MIR302A_TARGETS,53,0.405909457656035,0.0384902298812521,10.5457789914044,7.2319495785866e-18,1.12176911120883e-17
SEMENZA_HIF1_TARGETS,27,0.400717284977801,0.03800203910177,10.5446258792765,7.27245976647896e-18,1.12738250331216e-17
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE,55,0.40901245371194,0.0387909899223671,10.5440065987102,7.29430959522338e-18,1.1300982027279e-17
REACTOME_OPIOID_SIGNALLING,54,0.411006088302127,0.0389844361476335,10.5428250070272,7.33618188883092e-18,1.135910893054e-17
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP,61,0.394154622042025,0.0373915809195757,10.5412665725421,7.39177700172927e-18,1.14384022523794e-17
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN,472,0.412995261047159,0.039187516309372,10.5389496437259,7.47521178570825e-18,1.15606565198061e-17
HUANG_FOXA2_TARGETS_DN,30,0.400832565749581,0.0380339241133003,10.5388169928386,7.48001713029284e-18,1.15612350076623e-17
RODWELL_AGING_KIDNEY_NO_BLOOD_DN,99,0.399369098311234,0.0378956916287498,10.5386412319296,7.48638892513068e-18,1.15642325077951e-17
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,42,0.387439411474289,0.036774368629086,10.5355829594815,7.59813411222022e-18,1.17260464445218e-17
ENK_UV_RESPONSE_EPIDERMIS_UP,235,0.399429481070016,0.0379126186083133,10.5355286902401,7.60013205737307e-18,1.17260464445218e-17
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP,33,0.394920603564197,0.0374851719271349,10.5353819460094,7.60553714524663e-18,1.17274505980783e-17
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN,83,0.41616132416706,0.03950516930995,10.5343511099,7.64361506148843e-18,1.17792036003682e-17
JAZAG_TGFB1_SIGNALING_VIA_SMAD4_UP,76,0.409082221874395,0.0388371254577827,10.5332775547222,7.68347406026649e-18,1.18336386205639e-17
SMID_BREAST_CANCER_LUMINAL_B_DN,402,0.420179010186915,0.0398923102532003,10.5328322055052,7.70007006399074e-18,1.18522022400896e-17
ACEVEDO_LIVER_CANCER_DN,385,0.403591558512185,0.0383282449367606,10.5298731830296,7.81125441463564e-18,1.20162516319483e-17
REACTOME_CELL_CYCLE_CHECKPOINTS,88,0.42187889621622,0.0400717935094197,10.5280762169292,7.87955851982726e-18,1.21141827803355e-17
APPEL_IMATINIB_RESPONSE,25,0.414858947030693,0.0394066358269371,10.5276418127301,7.89616019983595e-18,1.21291493558241e-17
BROWNE_HCMV_INFECTION_16HR_UP,157,0.423370050921665,0.0402155309671967,10.5275260761073,7.90058923102799e-18,1.21291493558241e-17
SWEET_LUNG_CANCER_KRAS_UP,375,0.412148225565968,0.0391503682855871,10.5273141381328,7.90870616805622e-18,1.21291493558241e-17
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3,78,0.419671410331785,0.0398657360119312,10.5271205881207,7.91612617108945e-18,1.21291493558241e-17
HOSHIDA_LIVER_CANCER_SURVIVAL_UP,56,0.393720085433563,0.0374006115461791,10.5271028776476,7.91680547442551e-18,1.21291493558241e-17
AUNG_GASTRIC_CANCER,40,0.387347554087048,0.0367953011135534,10.5270929266664,7.91718718013354e-18,1.21291493558241e-17
LEE_LIVER_CANCER,32,0.40269687160518,0.0382570789054998,10.5260747324671,7.95634132431426e-18,1.21819803492582e-17
KATSANOU_ELAVL1_TARGETS_UP,115,0.395984576221397,0.0376277040804547,10.5237506751598,8.04644021213144e-18,1.23127052864815e-17
DANG_REGULATED_BY_MYC_UP,56,0.41135886681872,0.0391080988207075,10.5185084221202,8.25344342231509e-18,1.26220597238101e-17
ONGUSAHA_TP53_TARGETS,28,0.386133163833573,0.0367143777977054,10.5172193291998,8.30515864622102e-18,1.26937076203812e-17
BORCZUK_MALIGNANT_MESOTHELIOMA_UP,236,0.42185423691356,0.0401133933716205,10.5165432653727,8.33241032794403e-18,1.27211392070739e-17
JAATINEN_HEMATOPOIETIC_STEM_CELL_DN,150,0.41634854704555,0.0395899085500706,10.5165321743287,8.33285814675711e-18,1.27211392070739e-17
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP,84,0.37517890570716,0.03567713295389,10.5159488625964,8.35644431937647e-18,1.27496860989785e-17
REACTOME_ER_PHAGOSOME_PATHWAY,55,0.399806828525718,0.0380230359877199,10.5148581153499,8.40072826348499e-18,1.28097603970966e-17
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_DN,73,0.397412185278854,0.0377966285908885,10.5144876697986,8.41582165096843e-18,1.28252796071125e-17
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN,59,0.414979450266022,0.0394729086504801,10.5130192948417,8.47591673629908e-18,1.29093209369552e-17
LIAO_METASTASIS,362,0.410036795410944,0.0390049384686706,10.5124328228409,8.50003883388661e-18,1.29385071864703e-17
KEGG_DNA_REPLICATION,28,0.399976950156101,0.0380490554663515,10.5121387444116,8.5121604152539e-18,1.29494032206399e-17
CHANDRAN_METASTASIS_TOP50_UP,25,0.423603043181367,0.0403033465907619,10.5103689647068,8.58547539598075e-18,1.30533247716281e-17
RIZ_ERYTHROID_DIFFERENTIATION_12HR,37,0.399610133623791,0.0380223115993681,10.5098852966749,8.60562171387334e-18,1.30763349164214e-17
SANSOM_WNT_PATHWAY_REQUIRE_MYC,50,0.379507749037822,0.0361107016894044,10.509564513646,8.6190094714865e-18,1.30890545466288e-17
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN,165,0.409980849614509,0.0390214448060445,10.5065522727903,8.74574674492224e-18,1.32737947978488e-17
HOLLMANN_APOPTOSIS_VIA_CD40_UP,144,0.391357222628249,0.0372498924149578,10.5062645085949,8.75795144706409e-18,1.32845903054594e-17
MCCLUNG_COCAIN_REWARD_4WK,53,0.396894357375864,0.0377780705292242,10.5059456932517,8.77149302418539e-18,1.32973999419522e-17
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN,499,0.406482012160376,0.0386953928393735,10.5046617267255,8.82624180211803e-18,1.33726276781219e-17
CHICAS_RB1_TARGETS_GROWING,193,0.419415086583764,0.0399298082086379,10.5038091941807,8.86278311296038e-18,1.3415270660636e-17
PID_IL2_1PATHWAY,42,0.40389901437628,0.0384527838328453,10.5037652444628,8.86467099230985e-18,1.3415270660636e-17
KEGG_MELANOGENESIS,78,0.405790717748344,0.03863373121347,10.5035342174473,8.87460148700297e-18,1.34225132055599e-17
REACTOME_PI3K_CASCADE,50,0.413835973878745,0.039401052674572,10.503170493864,8.89025842202577e-18,1.34384033737342e-17
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,57,0.395619265996567,0.0376756660428119,10.5006575211441,8.99919132487609e-18,1.35951882840774e-17
NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON,72,0.427430803836092,0.040711688559272,10.4989701720133,9.07308443112131e-18,1.36988873152752e-17
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_DN,53,0.384623309804094,0.0366369018640232,10.4982487665472,9.104861762297e-18,1.37389151751491e-17
NUYTTEN_EZH2_TARGETS_UP,741,0.403246382023685,0.0384123863028063,10.4978216881627,9.12372674950615e-18,1.37569580191596e-17
SEKI_INFLAMMATORY_RESPONSE_LPS_UP,63,0.372804503558716,0.0355128364479834,10.4977394330293,9.12736463440598e-18,1.37569580191596e-17
EHLERS_ANEUPLOIDY_UP,29,0.376553261658802,0.0358719829161265,10.4971409732,9.15387641616004e-18,1.37889512527492e-17
RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP,59,0.388074474693659,0.0369742053401143,10.4958165056931,9.21282502586106e-18,1.38697406188526e-17
MARCHINI_TRABECTEDIN_RESISTANCE_DN,43,0.388463996568474,0.0370201917949196,10.493300486406,9.32585615536335e-18,1.40318100976603e-17
DAIRKEE_TERT_TARGETS_UP,278,0.423963312698032,0.0404041597218315,10.493061002057,9.33668705023499e-18,1.4040009518192e-17
GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_UP,26,0.390305149844317,0.0371982993274947,10.4925536086492,9.35967603153067e-18,1.40664716395527e-17
AKL_HTLV1_INFECTION_DN,44,0.39067058963637,0.0372344550117268,10.4921796092713,9.37665749863045e-18,1.40838799159049e-17
REACTOME_IL1_SIGNALING,26,0.388056046410288,0.0369869319593821,10.4917068232758,9.3981685653663e-18,1.41080677715999e-17
TOMLINS_PROSTATE_CANCER_DN,31,0.410669842971127,0.0391464176748628,10.4906110792056,9.44821360027534e-18,1.41750369655655e-17
NABA_COLLAGENS,25,0.431694335625586,0.0411556629246811,10.4893058439037,9.50817515511808e-18,1.42567982641972e-17
CASTELLANO_NRAS_TARGETS_UP,54,0.409474198195965,0.0390447803515997,10.4872967528216,9.6012173430757e-18,1.43880390856315e-17
ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP,291,0.41120205518865,0.0392174541229356,10.4851797339941,9.7002450152804e-18,1.45280937111748e-17
MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3,137,0.398770829437207,0.0380355110276665,10.4841717296015,9.74775539172559e-18,1.45908742495766e-17
LIU_TARGETS_OF_VMYB_VS_CMYB_DN,28,0.389006537600751,0.0371132521549043,10.4816073777934,9.86967498934702e-18,1.47648979628477e-17
GRUETZMANN_PANCREATIC_CANCER_DN,160,0.415337193282227,0.0396303777664409,10.4802733834633,9.93370140576771e-18,1.48521644513742e-17
BURTON_ADIPOGENESIS_PEAK_AT_8HR,31,0.380324398917053,0.0362915278804134,10.4797020442425,9.96125054856847e-18,1.48848239869503e-17
ZHANG_BREAST_CANCER_PROGENITORS_UP,296,0.403760788136311,0.0385337206664573,10.4781158204579,1.00381379070013e-17,1.49911286773706e-17
ENK_UV_RESPONSE_KERATINOCYTE_DN,371,0.412978762300201,0.0394174548552269,10.4770529659258,1.0089988964843e-17,1.50599434835671e-17
ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN,458,0.396291463288554,0.0378263028265056,10.4766110794964,1.01116251691983e-17,1.50836078138584e-17
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1,44,0.384232068028176,0.0366779564159859,10.4758308688297,1.01499403956642e-17,1.51321111384502e-17
KANG_IMMORTALIZED_BY_TERT_DN,80,0.385252999402513,0.0367765009718129,10.4755207597859,1.01652098555011e-17,1.51462207384365e-17
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN,26,0.399966031050079,0.0381903441809783,10.4729622009873,1.02920722713261e-17,1.53260219658355e-17
PID_EPO_PATHWAY,27,0.407226669246546,0.0388840322041847,10.4728508377977,1.02976299371827e-17,1.53260219658355e-17
TIEN_INTESTINE_PROBIOTICS_2HR_UP,25,0.392286708798563,0.0374594844999769,10.4722933066205,1.03254992044041e-17,1.53587385543275e-17
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY,30,0.397841536462537,0.0379986360034617,10.4698899304252,1.04465042335898e-17,1.55298743848637e-17
DELYS_THYROID_CANCER_UP,350,0.398545155474823,0.0380665733652953,10.4696882393457,1.0456723354965e-17,1.55362136862777e-17
KIM_MYCN_AMPLIFICATION_TARGETS_UP,57,0.396910130832114,0.0379176944226359,10.4676757612976,1.05592401724833e-17,1.56796002333574e-17
LEE_AGING_NEOCORTEX_UP,71,0.4062399991811,0.0388241601202844,10.4635875682176,1.07706063683129e-17,1.59843640585485e-17
THUM_SYSTOLIC_HEART_FAILURE_DN,148,0.388188710018884,0.037108724064656,10.460847679444,1.0914630513972e-17,1.6188897675357e-17
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12,200,0.395042146848579,0.0377681708170665,10.459657915709,1.09777706530497e-17,1.62732975192083e-17
KEGG_BLADDER_CANCER,32,0.39643056967416,0.0379085789381974,10.4575423499906,1.10909479143684e-17,1.64317337357111e-17
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP,41,0.384496583419269,0.0367704533936523,10.456672353288,1.11378290323539e-17,1.64918251676568e-17
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN,63,0.404828193175451,0.0387214369811944,10.4548855811333,1.12347355665269e-17,1.66258792360004e-17
SCHUHMACHER_MYC_TARGETS_UP,67,0.393106958309927,0.0376245048038759,10.4481629820529,1.16069689837727e-17,1.71669966432329e-17
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN,144,0.428490933646698,0.0410121463347501,10.4479031687164,1.16216003896085e-17,1.7178898252968e-17
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_9,61,0.372088311707147,0.0356224260590045,10.4453388741919,1.17670037763586e-17,1.73839823626951e-17
TOOKER_GEMCITABINE_RESISTANCE_DN,91,0.394631962320618,0.0377828574270832,10.4447357662722,1.18014657698449e-17,1.74250278401388e-17
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,72,0.391051158655164,0.0374437724627057,10.4436901769087,1.18614512470337e-17,1.74954788416052e-17
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP,71,0.394944688585408,0.0378166559701357,10.4436703471957,1.18625918247603e-17,1.74954788416052e-17
LEONARD_HYPOXIA,35,0.392310176827748,0.0375649600965315,10.4435137377923,1.18716036433054e-17,1.74988779126462e-17
PEREZ_TP63_TARGETS,235,0.38920892133684,0.0372726896357048,10.4422011167126,1.19474063438742e-17,1.76006680695471e-17
BOYLAN_MULTIPLE_MYELOMA_C_DN,33,0.388181592216486,0.0371766221872886,10.4415508827269,1.19851362002697e-17,1.76462868772594e-17
YANG_BCL3_TARGETS_UP,265,0.401610744893869,0.0384718729844795,10.4390744130365,1.21299298568096e-17,1.78494004491914e-17
CHIBA_RESPONSE_TO_TSA,35,0.421811298091395,0.0404164805682028,10.4366162555789,1.22753860300233e-17,1.80532593868833e-17
JOHNSTONE_PARVB_TARGETS_3_DN,605,0.392675670381685,0.0376284791955587,10.4355976849586,1.23361686523827e-17,1.813243043046e-17
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX,54,0.399871945046056,0.0383228132102469,10.4343056145768,1.24137062777865e-17,1.82361259452393e-17
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX,46,0.392834107691257,0.0376546553606831,10.4325508739467,1.25197913637175e-17,1.83816182712093e-17
MILI_PSEUDOPODIA,25,0.365696461893683,0.0350618048923453,10.4300523893886,1.26724097152598e-17,1.85952288791411e-17
CHANGOLKAR_H2AFY_TARGETS_UP,26,0.382544043725169,0.0366790555183088,10.4294954796265,1.27066814428855e-17,1.86350375966769e-17
PILON_KLF1_TARGETS_DN,1309,0.401360196164716,0.0384898740803026,10.4276827543615,1.28188792978755e-17,1.87890202742456e-17
MARTINEZ_RB1_AND_TP53_TARGETS_UP,434,0.391692200360927,0.0375633638807297,10.4275059498031,1.28298755259284e-17,1.87945790270337e-17
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP,31,0.383438532748137,0.0367748735432057,10.426644494036,1.28835884774687e-17,1.88587504593764e-17
KIM_WT1_TARGETS_UP,157,0.425925843293264,0.0408500373679122,10.4265716933672,1.28881380103749e-17,1.88587504593764e-17
CAIRO_LIVER_DEVELOPMENT_UP,114,0.411332782577884,0.0394582596010557,10.4245039374945,1.30180325863318e-17,1.90381429471635e-17
HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN,39,0.385637077938343,0.0369958165677677,10.4238023029427,1.3062406025742e-17,1.90908437764801e-17
SHEPARD_BMYB_MORPHOLINO_DN,146,0.425587286363566,0.0408288004268674,10.4237029232803,1.30687033287824e-17,1.90908437764801e-17
GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_DN,32,0.413962645237597,0.0397179888538921,10.4225479986012,1.31421098659511e-17,1.91873333185598e-17
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN,51,0.390288906873295,0.0374483198408797,10.4220672257569,1.31727892325206e-17,1.92213686284376e-17
RIGGI_EWING_SARCOMA_PROGENITOR_UP,275,0.398124407511432,0.0382049885747636,10.4207440536813,1.32575952805019e-17,1.93343018931412e-17
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP,298,0.408576446585327,0.0392128794961921,10.4194451372795,1.334137874751e-17,1.9445618520812e-17
BROWNE_HCMV_INFECTION_6HR_UP,51,0.415305183541177,0.0398591290931958,10.4193240793129,1.3349214271799e-17,1.94461753406608e-17
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN,35,0.371972337505227,0.035714715819528,10.4151000216511,1.36255244720623e-17,1.98376078948719e-17
SESTO_RESPONSE_TO_UV_C1,57,0.404882393281193,0.0388776375900897,10.4142745901927,1.36801843718799e-17,1.99060797692329e-17
MARTENS_TRETINOIN_RESPONSE_DN,545,0.406102655983762,0.0390047155019125,10.411629741636,1.38568097586763e-17,2.0151848751609e-17
BILBAN_B_CLL_LPL_DN,31,0.401040225186206,0.0385279157163327,10.409081771745,1.40291258688288e-17,2.03910804411e-17
KEGG_REGULATION_OF_AUTOPHAGY,27,0.389202509001477,0.0373942670349071,10.4080796299112,1.40974862681022e-17,2.04790321121819e-17
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN,39,0.396895187015531,0.0381427544093873,10.4055198205049,1.42736206350787e-17,2.07233590633947e-17
MULLIGHAN_MLL_SIGNATURE_2_DN,204,0.402875126164675,0.0387190273171785,10.4050941895932,1.4303120313948e-17,2.07546389872583e-17
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN,48,0.415524335436923,0.0399404019611562,10.4036092536334,1.44065175330764e-17,2.08916706683126e-17
KONDO_EZH2_TARGETS,158,0.421602541131529,0.0405250351380888,10.4035083423104,1.44135711778316e-17,2.08916706683126e-17
BLUM_RESPONSE_TO_SALIRASIB_UP,195,0.404202027445105,0.0388576452357718,10.4021235716312,1.45107161113903e-17,2.10207986311035e-17
KARLSSON_TGFB1_TARGETS_UP,89,0.394667971261417,0.037941850701038,10.4019167217539,1.45252833207269e-17,2.10267991882737e-17
MILI_PSEUDOPODIA_HAPTOTAXIS_DN,443,0.395220257547576,0.0379956152411356,10.4017333326319,1.45382105803958e-17,2.10267991882737e-17
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP,327,0.395183549334358,0.0379921289583351,10.401721624175,1.45390363110946e-17,2.10267991882737e-17
GAJATE_RESPONSE_TO_TRABECTEDIN_UP,52,0.386041150664043,0.037120959670456,10.3995466197844,1.46932448917035e-17,2.12380476024679e-17
BURTON_ADIPOGENESIS_PEAK_AT_0HR,53,0.407733648948578,0.0392074101211488,10.399402758017,1.47035023288452e-17,2.12411060774957e-17
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP,37,0.370617824434901,0.0356398791855729,10.3989641071771,1.47348227243212e-17,2.12745724890725e-17
WEINMANN_ADAPTATION_TO_HYPOXIA_DN,33,0.386548343588494,0.0371790740739686,10.3969330387155,1.4880717865054e-17,2.14733367864634e-17
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP,26,0.402121304776039,0.0387076224464413,10.3886852087711,1.54881964156315e-17,2.23375922876632e-17
MIKKELSEN_MEF_ICP_WITH_H3K27ME3,126,0.396100655810004,0.0381407614174955,10.3852319956127,1.57498577641259e-17,2.27024192854169e-17
LEE_DIFFERENTIATING_T_LYMPHOCYTE,122,0.414075028632387,0.0398762939710718,10.3839897692794,1.58450645832072e-17,2.28270422405232e-17
KAYO_AGING_MUSCLE_UP,169,0.38130861354778,0.036725923659615,10.382546592479,1.59563969170039e-17,2.29747458920879e-17
MARSON_BOUND_BY_FOXP3_UNSTIMULATED,836,0.409773206059221,0.0394841829764346,10.3781609538125,1.62995547259002e-17,2.34558953556942e-17
PID_INTEGRIN3_PATHWAY,32,0.383427613695994,0.0369581627915299,10.3746394499855,1.65804419185168e-17,2.38436108940564e-17
YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN,59,0.378966484511169,0.036528457709001,10.3745547520827,1.65872570995448e-17,2.38436108940564e-17
AIYAR_COBRA1_TARGETS_UP,31,0.380001982757508,0.0366291066641089,10.3743175131774,1.66063613706138e-17,2.38579277620768e-17
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_DN,41,0.376252316082509,0.0362704778801955,10.3735141655785,1.66712168450457e-17,2.39379222612681e-17
CONRAD_STEM_CELL,28,0.373301302393083,0.0359872394255653,10.3731574955952,1.67000926348148e-17,2.39661945457821e-17
REACTOME_CHROMOSOME_MAINTENANCE,93,0.382468091108509,0.0368751002757117,10.3719878250861,1.67951405141697e-17,2.40893466748042e-17
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,63,0.399236148236695,0.0384935491676843,10.3715078725933,1.68342982741731e-17,2.41322440644603e-17
KEGG_LONG_TERM_DEPRESSION,56,0.377522307010111,0.0364004585988317,10.371361283405,1.68462762314389e-17,2.41361530410896e-17
LIU_COMMON_CANCER_GENES,51,0.411455532133271,0.0396733024922385,10.3710935638334,1.68681739197369e-17,2.4154262215474e-17
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP,64,0.426598565653745,0.0411432815208804,10.3686081878823,1.70728272383997e-17,2.44339036011985e-17
BILD_HRAS_ONCOGENIC_SIGNATURE,185,0.391948585962274,0.0378040012993767,10.3679127206235,1.71305382142747e-17,2.45030560312734e-17
CROONQUIST_IL6_DEPRIVATION_DN,82,0.393648159359349,0.037972443434447,10.3666797223338,1.7233335160521e-17,2.46365870870134e-17
REACTOME_NEURONAL_SYSTEM,190,0.394058936132255,0.0380128523211983,10.3664658679797,1.72512273059697e-17,2.46486593873357e-17
POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_UP,50,0.382536653834877,0.0369029417459399,10.3660205863389,1.72885415739799e-17,2.46884537309872e-17
CHEN_LIVER_METABOLISM_QTL_CIS,65,0.38208377389163,0.036879693661721,10.3602751529417,1.77773195733981e-17,2.53725529359932e-17
WANG_METHYLATED_IN_BREAST_CANCER,28,0.37892414342473,0.0365805265813156,10.3586300919537,1.79198013006884e-17,2.55619254201728e-17
